,Importance
ARF4,0.0
WSB1,0.0
WRNIP1,0.0
WRN,0.0
XPA,0.0
XPNPEP1,0.0
ARFGEF1,0.0
XPNPEP3,0.0
YAF2,0.0
XYLT2,0.0
XYLT1,0.0
APOL4,0.0
APOO,0.0
XRN2,0.0
XRN1,0.0
APP,0.0
APPBP2,0.0
APTX,0.0
AQP1,0.0
XRCC3,0.0
XRCC2,0.0
AQP11,0.0
XPR1,0.0
AQP9,0.0
XPO7,0.0
XPO6,0.0
XPO4,0.0
ARFGAP3,0.0
ARFIP2,0.0
WDR52,0.0
WDR89,0.0
ARHGAP23,0.0
WDR81,0.0
ARHGAP26,0.0
ARHGAP29,0.0
ARHGAP31,0.0
WDR75,0.0
WDR74,0.0
ARHGAP32,0.0
WDR70,0.0
WDR7,0.0
WDR66,0.0
WDR61,0.0
WDR60,0.0
ARHGAP39,0.0
WDR5B,0.0
ARHGAP44,0.0
ARHGAP6,0.0
WDR54,0.0
ARHGAP9,0.0
ARHGAP20,0.0
WDR90,0.0
WNT5A,0.0
WDR91,0.0
ARFRP1,0.0
ARGLU1,0.0
WLS,0.0
WIZ,0.0
ARHGAP1,0.0
WIPI2,0.0
ARHGAP11A,0.0
ARHGAP11B,0.0
WIBG,0.0
ARHGAP15,0.0
WHSC1,0.0
WHAMM,0.0
ARHGAP17,0.0
WFDC2,0.0
WEE1,0.0
WDYHV1,0.0
WDTC1,0.0
WDSUB1,0.0
ARHGAP19,0.0
ZMYND11,0.0
ZMYND19,0.0
ZMYND8,0.0
ACP1,0.0
ZNF675,0.0
ZNF674,0.0
ZNF672,0.0
ZNF671,0.0
ZNF668,0.0
ZNF662,0.0
ACOT9,0.0
ZNF652,0.0
ACOX2,0.0
ZNF638,0.0
ZNF10,0.0
ACSF2,0.0
ZNF627,0.0
ZNF626,0.0
ZNF625-ZNF20,0.0
ZNF624,0.0
ZNF622,0.0
ZNF620,0.0
ACTB,0.0
ACTG2,0.0
ZNF678,0.0
ACOT2,0.0
ZNF681,0.0
ACO2,0.0
ACAD9,0.0
ZNF711,0.0
ZNF710,0.0
ACAT1,0.0
ZNF707,0.0
ACAT2,0.0
ACBD3,0.0
ZNF703,0.0
ACBD5,0.0
ZNF700,0.0
ACCS,0.0
ACD,0.0
ACER3,0.0
ACIN1,0.0
ZNF69,0.0
ZNF689,0.0
ACN9,0.0
ZNF687,0.0
ZNF684,0.0
ACTN1,0.0
ZNF611,0.0
ACTR1B,0.0
ZNF569,0.0
ZNF566,0.0
ADAMTSL4,0.0
ADAP1,0.0
ADAP2,0.0
ADARB1,0.0
ZNF559-ZNF177,0.0
ADAT1,0.0
ZNF557,0.0
ZNF555,0.0
ZNF554,0.0
ADAT2,0.0
ADC,0.0
ZNF550,0.0
ADCK1,0.0
ADCK4,0.0
ADCY6,0.0
ADCY7,0.0
ZNF543,0.0
ZNF540,0.0
ADAMTS9,0.0
ZNF57,0.0
ZNF608,0.0
ADAMTS7,0.0
ACTR2,0.0
ZNF606,0.0
ACTR3B,0.0
ACTR3C,0.0
ACTR5,0.0
ZNF596,0.0
ACTR6,0.0
ACTR8,0.0
ACVR1,0.0
ACVRL1,0.0
ZNF583,0.0
ADAM10,0.0
ADAM12,0.0
ADAM19,0.0
ADAM8,0.0
ZNF576,0.0
ADAMDEC1,0.0
ADAMTS1,0.0
ADAMTS4,0.0
ACAD10,0.0
ZNF721,0.0
ACACB,0.0
ZSCAN16,0.0
ABCA11P,0.0
ZRANB3,0.0
ABCA2,0.0
ZRANB1,0.0
ZP3,0.0
ZNRF3,0.0
ZNRF2,0.0
ABCA3,0.0
ZNHIT6,0.0
ZNHIT3,0.0
ABCA7,0.0
ZNFX1,0.0
ZNF93,0.0
ZNF91,0.0
ABCB10,0.0
ABCB7,0.0
ZNF862,0.0
ZNF85,0.0
ABCC4,0.0
ABAT,0.0
AATF,0.0
ABCD1,0.0
ZSCAN2,0.0
ZZEF1,0.0
5-Mar,0.0
ZYG11B,0.0
7-Mar,0.0
ZXDB,0.0
ZXDA,0.0
8-Mar,0.0
A1BG,0.0
ZUFSP,0.0
ZSWIM6,0.0
ZSWIM5,0.0
ZSWIM4,0.0
ZSWIM3,0.0
ZSWIM1,0.0
AAGAB,0.0
AARS,0.0
AARS2,0.0
AASDH,0.0
ZSCAN20,0.0
ZNF845,0.0
ZNF841,0.0
ZNF74,0.0
ZNF787,0.0
ABHD3,0.0
ABHD5,0.0
ZNF783,0.0
ABHD8,0.0
ZNF780B,0.0
ZNF780A,0.0
ZNF777,0.0
ZNF776,0.0
ABI3,0.0
ZNF772,0.0
ZNF77,0.0
ZNF768,0.0
ZNF766,0.0
ZNF765,0.0
ABI3BP,0.0
ZNF76,0.0
ABLIM1,0.0
ZNF746,0.0
ZNF740,0.0
ABHD16B,0.0
ZNF789,0.0
ABCD3,0.0
ABHD15,0.0
ZNF836,0.0
ZNF830,0.0
ZNF83,0.0
ABCD4,0.0
ABCF2,0.0
ZNF823,0.0
ZNF821,0.0
ZNF816,0.0
ZNF814,0.0
ZNF813,0.0
ZNF81,0.0
ABHD10,0.0
ZNF805,0.0
ZNF800,0.0
ZNF8,0.0
ABHD11,0.0
ABHD13,0.0
ABHD14B,0.0
ZNF790,0.0
ZNF532,0.0
ADHFE1,0.0
ZNF529,0.0
AKAP10,0.0
AKAP11,0.0
AKAP13,0.0
AKAP5,0.0
ZNF273,0.0
AKAP6,0.0
AKAP7,0.0
ZNF267,0.0
AKAP8,0.0
ZNF260,0.0
ZNF254,0.0
ZNF251,0.0
AKAP8L,0.0
ZNF248,0.0
ZNF24,0.0
ZNF239,0.0
ZNF236,0.0
ZNF235,0.0
AKIRIN1,0.0
AKNA,0.0
ZNF277,0.0
ZNF280C,0.0
AKR1C1,0.0
ZNF280D,0.0
AIDA,0.0
ZNF324B,0.0
ZNF324,0.0
ZNF320,0.0
ZNF32,0.0
AIF1L,0.0
ZNF318,0.0
AIFM2,0.0
AIG1,0.0
ZNF302,0.0
ZNF300,0.0
AIMP1,0.0
AIMP2,0.0
ZNF292,0.0
ZNF286A,0.0
AK1,0.0
ZNF283,0.0
AK3,0.0
ZNF281,0.0
AKR1A1,0.0
AKR1C2,0.0
ZNF330,0.0
ZNF174,0.0
ZNF165,0.0
ZNF16,0.0
ALG13,0.0
ZNF148,0.0
ALG5,0.0
ZNF142,0.0
ZNF141,0.0
ALG9,0.0
ALKBH1,0.0
ALKBH2,0.0
ALKBH3,0.0
ZNF134,0.0
ZNF133,0.0
ALKBH4,0.0
ZNF131,0.0
ZNF121,0.0
ALKBH5,0.0
ZNF107,0.0
ALKBH6,0.0
ALG12,0.0
ALG10B,0.0
ZNF226,0.0
ZNF18,0.0
AKT1S1,0.0
ZNF224,0.0
AKTIP,0.0
ZNF22,0.0
ALAS1,0.0
ZNF217,0.0
ALCAM,0.0
ALDH16A1,0.0
ZNF211,0.0
ZNF207,0.0
ALDH1L2,0.0
ALDH6A1,0.0
ZNF195,0.0
ALDOA,0.0
ZNF189,0.0
ZNF185,0.0
ZNF184,0.0
ZNF181,0.0
ZNF180,0.0
ZNF329,0.0
ZNF331,0.0
ADK,0.0
ZNF496,0.0
ZNF486,0.0
ZNF485,0.0
ZNF484,0.0
ZNF483,0.0
ADSSL1,0.0
ZNF473,0.0
ZNF471,0.0
AEBP1,0.0
ZNF468,0.0
ZNF462,0.0
ZNF461,0.0
ZNF460,0.0
ZNF451,0.0
AEN,0.0
ZNF449,0.0
AFAP1,0.0
ZNF444,0.0
AFAP1L1,0.0
ZNF441,0.0
ADRM1,0.0
ADRBK1,0.0
AFF3,0.0
ADRB2,0.0
ADNP,0.0
ZNF526,0.0
ZNF525,0.0
ZNF524,0.0
ADNP2,0.0
ZNF519,0.0
ZNF518B,0.0
ZNF518A,0.0
ZNF517,0.0
ADORA2B,0.0
ZNF514,0.0
ZNF513,0.0
ZNF512B,0.0
ZNF512,0.0
ZNF511,0.0
ADPGK,0.0
ZNF507,0.0
ADPRHL2,0.0
ZNF502,0.0
AFF1,0.0
AFTPH,0.0
ZNF333,0.0
ZNF385A,0.0
ZNF37BP,0.0
AGPS,0.0
ZNF367,0.0
ZNF362,0.0
AGR2,0.0
ZNF354C,0.0
AGR3,0.0
AHCTF1,0.0
ZNF347,0.0
ZNF346,0.0
ZNF345,0.0
ZNF343,0.0
AHCY,0.0
AHNAK,0.0
ZNF33B,0.0
ZNF33A,0.0
ZNF337,0.0
AHR,0.0
AHSA1,0.0
ZNF384,0.0
ZNF385B,0.0
ZNF436,0.0
ZNF391,0.0
AGAP5,0.0
ZNF432,0.0
AGBL3,0.0
ZNF43,0.0
ZNF429,0.0
ZNF428,0.0
AGFG2,0.0
ZNF419,0.0
AGK,0.0
ZNF415,0.0
ZNF410,0.0
ZNF41,0.0
AGPAT3,0.0
AGPAT4,0.0
AGPAT6,0.0
ZNF397,0.0
ZNF396,0.0
ZNF395,0.0
AGPAT9,0.0
VIPR1,0.0
ARMC6,0.0
C3orf58,0.0
C10orf35,0.0
BUD13,0.0
TPRG1L,0.0
BUD31,0.0
TPRA1,0.0
BZRAP1,0.0
TPPP3,0.0
BZW1,0.0
C10orf11,0.0
C10orf32,0.0
TPM4,0.0
TNPO2,0.0
TPM3,0.0
C10orf88,0.0
C11orf24,0.0
TPK1,0.0
C11orf52,0.0
TPD52L2,0.0
C11orf68,0.0
C11orf71,0.0
TPCN1,0.0
TPRN,0.0
TPSAB1,0.0
BUB1,0.0
TPST1,0.0
TRAP1,0.0
TRANK1,0.0
BTBD2,0.0
TRAM1,0.0
TRAK2,0.0
TRAK1,0.0
TRAFD1,0.0
TRAF7,0.0
BTC,0.0
BTD,0.0
BTF3L4,0.0
TRAF3IP3,0.0
BTG2,0.0
TRAF1,0.0
BTN2A1,0.0
TRABD,0.0
BTN2A2,0.0
TPT1,0.0
BTN3A1,0.0
TPBG,0.0
C11orf73,0.0
TP53INP2,0.0
TOP1,0.0
TOMM70A,0.0
TOMM5,0.0
C12orf66,0.0
C12orf73,0.0
TOMM34,0.0
C12orf76,0.0
C14orf1,0.0
TOM1L2,0.0
TOM1L1,0.0
TOM1,0.0
TOE1,0.0
TOB2,0.0
TOB1,0.0
TNS3,0.0
C14orf119,0.0
C14orf132,0.0
TNRC6B,0.0
C14orf159,0.0
TNRC18,0.0
C12orf65,0.0
TOP1MT,0.0
C11orf74,0.0
C12orf57,0.0
C11orf80,0.0
C11orf83,0.0
TP53I11,0.0
C11orf84,0.0
C11orf95,0.0
TP53,0.0
TOX4,0.0
TOX,0.0
TOR3A,0.0
TOR2A,0.0
C12orf29,0.0
TOR1AIP2,0.0
C12orf4,0.0
TOR1A,0.0
C12orf49,0.0
TOPBP1,0.0
TOP3B,0.0
TOP3A,0.0
TOP2B,0.0
TRAPPC1,0.0
BTBD10,0.0
BTBD1,0.0
BMS1P4,0.0
BNC2,0.0
TRNAU1AP,0.0
BNIP1,0.0
TRMT61B,0.0
BNIP2,0.0
BNIPL,0.0
BOD1,0.0
BOK,0.0
BOLA3,0.0
TRMT1L,0.0
TRMT12,0.0
TRIT1,0.0
TRIP6,0.0
TRIP4,0.0
TRIP13,0.0
TRIP11,0.0
TRIP10,0.0
TRIOBP,0.0
TRIO,0.0
TROVE2,0.0
BMS1,0.0
BPHL,0.0
BMPR2,0.0
BLOC1S2,0.0
BLVRB,0.0
TSEN15,0.0
TSC22D4,0.0
TSC22D3,0.0
BMF,0.0
BMP1,0.0
BMP4,0.0
TRUB2,0.0
TRUB1,0.0
BMP5,0.0
TRPV4,0.0
BMP8A,0.0
TRPV1,0.0
TRPT1,0.0
TRPS1,0.0
TRPM7,0.0
TRPM4,0.0
TRPM2,0.0
TRIM68,0.0
TRIM65,0.0
TRAPPC2L,0.0
TRIM17,0.0
BRI3BP,0.0
BRIP1,0.0
BRIX1,0.0
TRIM11,0.0
BRMS1,0.0
TRIB2,0.0
BRPF1,0.0
TRIAP1,0.0
TRERF1,0.0
BRWD3,0.0
BSDC1,0.0
TRDMT1,0.0
BSG,0.0
TRAPPC6B,0.0
TRAPPC6A,0.0
BSPRY,0.0
BTAF1,0.0
TRAPPC3,0.0
TRAPPC2P1,0.0
TRIM16L,0.0
TRIM2,0.0
TRIM62,0.0
BRF2,0.0
TRIM6-TRIM34,0.0
BPTF,0.0
TRIM52,0.0
TRIM5,0.0
TRIM47,0.0
TRIM45,0.0
TRIM44,0.0
BRD1,0.0
BRD3,0.0
TRIM38,0.0
TRIM37,0.0
TRIM35,0.0
TRIM33,0.0
BRD4,0.0
BRD8,0.0
BRE,0.0
BRF1,0.0
TRIM23,0.0
TRIM22,0.0
TNPO3,0.0
C14orf166,0.0
VGLL4,0.0
TMEM189,0.0
C1orf228,0.0
TMEM200A,0.0
C1orf35,0.0
C1orf43,0.0
TMEM194B,0.0
TMEM194A,0.0
TMEM192,0.0
TMEM19,0.0
C20orf194,0.0
C20orf24,0.0
TNKS2,0.0
C20orf27,0.0
TMEM185B,0.0
C20orf96,0.0
TMEM184C,0.0
TMEM184B,0.0
TMEM184A,0.0
TMEM183A,0.0
TMEM182,0.0
C21orf58,0.0
C1orf210,0.0
TMEM204,0.0
TMEM205,0.0
C1orf192,0.0
C1QTNF3-AMACR,0.0
C1orf106,0.0
C1orf109,0.0
TMEM37,0.0
C1orf123,0.0
TMEM30B,0.0
TMEM30A,0.0
TMEM25,0.0
TMEM234,0.0
TMEM231,0.0
C1orf131,0.0
C1orf159,0.0
C1orf162,0.0
TMEM219,0.0
TMEM218,0.0
TMEM216,0.0
C1orf174,0.0
C1orf186,0.0
TMEM208,0.0
TMEM180,0.0
TMEM18,0.0
TMEM179B,0.0
C2CD3,0.0
TMEM144,0.0
TMEM141,0.0
C2orf27A,0.0
TMEM138,0.0
TMEM136,0.0
C2orf43,0.0
C2orf49,0.0
C2orf54,0.0
TMEM131,0.0
TMEM129,0.0
C2orf68,0.0
C2orf69,0.0
C2orf88,0.0
TMEM126A,0.0
TMEM125,0.0
C3,0.0
TMEM120B,0.0
TMEM120A,0.0
C3orf17,0.0
TMEM147,0.0
TMEM14B,0.0
TMEM177,0.0
C2CD2L,0.0
C21orf91,0.0
TMEM176A,0.0
TMEM175,0.0
C22orf23,0.0
C22orf29,0.0
TMEM170A,0.0
TMEM168,0.0
C22orf39,0.0
C22orf46,0.0
TMEM165,0.0
TMEM164,0.0
TMEM163,0.0
TMEM161B,0.0
TMEM161A,0.0
TMEM159,0.0
C2CD2,0.0
TMEM150C,0.0
TMEM150A,0.0
TMEM14E,0.0
TMEM41B,0.0
C1QTNF1,0.0
TMEM43,0.0
TNFAIP8L3,0.0
TNFAIP8,0.0
C15orf52,0.0
C15orf57,0.0
TNFAIP1,0.0
C15orf61,0.0
TMX4,0.0
TMX3,0.0
TMX1,0.0
TMUB2,0.0
TMUB1,0.0
TMTC4,0.0
C16orf45,0.0
TMTC2,0.0
C16orf52,0.0
TMSB10,0.0
C16orf54,0.0
TMPRSS2,0.0
C16orf58,0.0
TMPPE,0.0
TNFAIP8L1,0.0
C15orf41,0.0
C16orf87,0.0
C15orf40,0.0
TNKS1BP1,0.0
C14orf169,0.0
TNK1,0.0
TNIP3,0.0
C14orf2,0.0
TNIP1,0.0
TNIK,0.0
TNFSF8,0.0
TNFSF15,0.0
TNFSF13B,0.0
TNFRSF25,0.0
C14orf28,0.0
C14orf79,0.0
C14orf93,0.0
C15orf37,0.0
C15orf38,0.0
TNFRSF11A,0.0
TNFRSF10D,0.0
C15orf39,0.0
TMPO,0.0
TMOD2,0.0
C1QBP,0.0
TMEM66,0.0
TMEM64,0.0
TMEM63B,0.0
TMEM63A,0.0
TMEM62,0.0
TMEM60,0.0
C19orf48,0.0
TMEM57,0.0
TMEM56-RWDD3,0.0
TMEM56,0.0
C19orf53,0.0
C19orf55,0.0
C19orf60,0.0
C19orf70,0.0
C1GALT1C1,0.0
TMEM50B,0.0
TMEM5,0.0
TMEM47,0.0
C1QB,0.0
TMEM45A,0.0
TMEM65,0.0
C19orf44,0.0
C16orf91,0.0
C19orf43,0.0
C17orf58,0.0
DAP,0.0
C17orf70,0.0
TMEM99,0.0
C17orf89,0.0
TMEM97,0.0
TMEM92,0.0
TMEM91,0.0
TMEM9,0.0
C18orf32,0.0
TMEM8A,0.0
C19orf10,0.0
C19orf24,0.0
TMEM86A,0.0
C19orf25,0.0
TMEM79,0.0
TMEM71,0.0
TMEM70,0.0
C19orf33,0.0
TSEN54,0.0
TSFM,0.0
TSG101,0.0
ATP5F1,0.0
UNC50,0.0
ATP1A1,0.0
UNC13D,0.0
UNC13B,0.0
ATP1B3,0.0
UNC119,0.0
ATP2B4,0.0
ATP2C1,0.0
ATP5C1,0.0
ATP5H,0.0
TSGA10,0.0
UHRF1BP1L,0.0
ATP5I,0.0
UHMK1,0.0
ATP5O,0.0
ATP5SL,0.0
ATP6V0C,0.0
ATP6V0E2,0.0
UGDH,0.0
UGCG,0.0
ATP13A4,0.0
UNC5C,0.0
UNC5CL,0.0
ATP13A3,0.0
ATL2,0.0
URGCP,0.0
URB2,0.0
ATL3,0.0
ATM,0.0
UQCRH,0.0
ATMIN,0.0
UQCRC2,0.0
UQCRC1,0.0
UQCRB,0.0
ATOH8,0.0
ATP10A,0.0
ATP10D,0.0
UPP1,0.0
UPF3A,0.0
UPF2,0.0
UNKL,0.0
ATP13A1,0.0
ATP13A2,0.0
UFSP2,0.0
UFM1,0.0
UFD1L,0.0
UBR3,0.0
UBR1,0.0
ATXN7L1,0.0
UBQLN2,0.0
UBQLN1,0.0
UBP1,0.0
UBOX5,0.0
UBN2,0.0
ATXN7L3B,0.0
AUP1,0.0
AURKA,0.0
UBL5,0.0
UBL4A,0.0
UBL3,0.0
UBIAD1,0.0
UBFD1,0.0
UBE4B,0.0
AURKAIP1,0.0
AVEN,0.0
AVL9,0.0
ATXN3,0.0
ATXN2L,0.0
UFC1,0.0
ATXN1L,0.0
UEVLD,0.0
ATP7A,0.0
UCKL1,0.0
UCK2,0.0
UCHL5,0.0
UCHL3,0.0
UCHL1,0.0
ATP9B,0.0
ATPAF1,0.0
ATPAF2,0.0
UBXN4,0.0
UBXN2B,0.0
UBXN2A,0.0
UBXN11,0.0
ATPIF1,0.0
ATRIP,0.0
UBTD2,0.0
UBTD1,0.0
ATRX,0.0
URM1,0.0
UROD,0.0
UROS,0.0
VANGL1,0.0
ARPC5,0.0
VAMP4,0.0
ARPC5L,0.0
ARPP19,0.0
VAMP1,0.0
VAC14,0.0
UXT,0.0
UXS1,0.0
UVRAG,0.0
ARRB1,0.0
UTRN,0.0
ARRDC2,0.0
ARRDC3,0.0
UTP20,0.0
ARRDC4,0.0
UTP14A,0.0
ARSA,0.0
ARSJ,0.0
ASAP1,0.0
ARPC3,0.0
ARPC2,0.0
USP7,0.0
VAPA,0.0
VGLL3,0.0
ARMC7,0.0
VEZF1,0.0
ARMC8,0.0
VEGFC,0.0
ARMCX1,0.0
ARMCX2,0.0
VDAC2,0.0
VDAC1,0.0
ARMCX4,0.0
ARMCX6,0.0
VBP1,0.0
ARNTL,0.0
VAV2,0.0
VAT1,0.0
ARNTL2,0.0
VASN,0.0
VASH1,0.0
ARPC1A,0.0
ASB13,0.0
USP6NL,0.0
USE1,0.0
ATAD2,0.0
ATAD2B,0.0
ATAD3C,0.0
ATAD5,0.0
ATF2,0.0
ATF3,0.0
USP19,0.0
ATF6,0.0
ATF7,0.0
USP15,0.0
USP14,0.0
USP13,0.0
USP12,0.0
ATF7IP2,0.0
ATG16L2,0.0
ATG4A,0.0
ATG4C,0.0
ATG5,0.0
ATIC,0.0
ATL1,0.0
USP27X,0.0
ASXL2,0.0
USP54,0.0
ASXL1,0.0
USP53,0.0
ASB6,0.0
ASF1B,0.0
ASH1L,0.0
USP47,0.0
ASNA1,0.0
USP45,0.0
USP43,0.0
USP42,0.0
ASPN,0.0
USP4,0.0
ASRGL1,0.0
ASS1,0.0
USP36,0.0
USP35,0.0
USP34,0.0
USP33,0.0
USP32,0.0
USP31,0.0
AVPI1,0.0
UBE2V2,0.0
AXIN2,0.0
BDH1,0.0
TTC5,0.0
TTC3P1,0.0
TTC39C,0.0
BDKRB2,0.0
TTC39A,0.0
TTC38,0.0
TTC37,0.0
TTC33,0.0
TTC32,0.0
BDP1,0.0
TTC30B,0.0
BEND3,0.0
BEND7,0.0
BET1,0.0
TTC28,0.0
TTC27,0.0
TTC26,0.0
BET1L,0.0
TTC22,0.0
TTC7A,0.0
BCS1L,0.0
TTC21A,0.0
TTC9,0.0
BCL2L1,0.0
TUBA1B,0.0
TUB,0.0
BCL6,0.0
TTYH2,0.0
TTPAL,0.0
TTN,0.0
TTLL7,0.0
TTLL5,0.0
BCL6B,0.0
TTLL3,0.0
BCL7B,0.0
TTLL11,0.0
BCL7C,0.0
TTL,0.0
TTK,0.0
BCORL1,0.0
TTF2,0.0
TTC9C,0.0
BEX2,0.0
TTC19,0.0
BCL11A,0.0
TSPAN6,0.0
BIN3,0.0
TSPAN33,0.0
TSPAN3,0.0
TSPAN2,0.0
TSPAN18,0.0
TSPAN17,0.0
BIRC3,0.0
BIRC5,0.0
BIVM,0.0
TSPAN12,0.0
TSPAN11,0.0
TSPAN1,0.0
TSNAX-DISC1,0.0
BLMH,0.0
TSN,0.0
TSKU,0.0
TSHZ3,0.0
TSHZ2,0.0
TSHZ1,0.0
BIN1,0.0
BICD2,0.0
BEX4,0.0
TSPAN8,0.0
TTC14,0.0
BHLHB9,0.0
TTC1,0.0
BHLHE40,0.0
TSTD2,0.0
TSTD1,0.0
TSTA3,0.0
TST,0.0
TSSK4,0.0
BICC1,0.0
TSSC1,0.0
BICD1,0.0
TSR1,0.0
TSPYL5,0.0
TSPYL4,0.0
TSPYL2,0.0
TSPYL1,0.0
TSPO,0.0
TSPAN9,0.0
BCL11B,0.0
TUBB6,0.0
UBE2T,0.0
UBE2D2,0.0
UBE2C,0.0
UBE2B,0.0
UBE2A,0.0
BAG5,0.0
UBASH3B,0.0
UBAP2L,0.0
UBAP2,0.0
BAHCC1,0.0
BAIAP2,0.0
BAIAP2L1,0.0
UBA7,0.0
UBA6,0.0
BANK1,0.0
UBA5,0.0
UBA3,0.0
BANP,0.0
UBA1,0.0
UAP1,0.0
UACA,0.0
UBE2D1,0.0
BAG3,0.0
BATF,0.0
UBE2E1,0.0
AXL,0.0
AZI2,0.0
UBE2Q2P1,0.0
UBE2Q2,0.0
UBE2Q1,0.0
UBE2O,0.0
B3GALNT1,0.0
UBE2M,0.0
B3GALNT2,0.0
UBE2L3,0.0
B3GNT3,0.0
UBE2J2,0.0
UBE2J1,0.0
B3GNT7,0.0
B3GNT8,0.0
B3GNT9,0.0
UBE2F-SCLY,0.0
B3GNTL1,0.0
BABAM1,0.0
BASP1,0.0
BATF2,0.0
TUBD1,0.0
BCAS2,0.0
TXLNA,0.0
BCAS3,0.0
TWISTNB,0.0
TWF2,0.0
BCAS4,0.0
TUT1,0.0
TUSC3,0.0
TUSC1,0.0
TULP4,0.0
TULP3,0.0
BCKDHB,0.0
TUFT1,0.0
TUFM,0.0
TUBGCP6,0.0
TUBGCP5,0.0
TUBGCP4,0.0
TUBGCP3,0.0
TUBG1,0.0
TUBE1,0.0
TXLNG,0.0
BCAM,0.0
BAZ1A,0.0
TXNDC11,0.0
BAZ1B,0.0
TYW1B,0.0
TYW1,0.0
BAZ2A,0.0
TYROBP,0.0
BBS1,0.0
TYMP,0.0
TYK2,0.0
TXNRD3,0.0
BBS10,0.0
TXNL4B,0.0
BBS12,0.0
TXNL1,0.0
BBS4,0.0
TXNDC5,0.0
TXNDC17,0.0
BBS9,0.0
BBX,0.0
TXNDC12,0.0
SEMA3F,0.0
DDX56,0.0
DAPK2,0.0
NIT1,0.0
NLK,0.0
NLGN2,0.0
NLE1,0.0
NKTR,0.0
NKRF,0.0
NKIRAS2,0.0
NKIRAS1,0.0
NKD1,0.0
HIST1H4D,0.0
NIPSNAP3A,0.0
NID1,0.0
NIPSNAP1,0.0
NIPAL3,0.0
HIST2H2BE,0.0
NIP7,0.0
HIVEP2,0.0
HIVEP3,0.0
NINJ1,0.0
HJURP,0.0
NIF3L1,0.0
NLN,0.0
HIST1H4A,0.0
NLRC4,0.0
NLRC5,0.0
HIST1H2AH,0.0
NOD1,0.0
HIST1H2AI,0.0
NOC3L,0.0
NOC2L,0.0
NOB1,0.0
HIST1H2BJ,0.0
HIST1H2BK,0.0
NMT1,0.0
NMRAL1,0.0
HIST1H2BO,0.0
NMI,0.0
HIST1H3I,0.0
NME6,0.0
NME4,0.0
NME2,0.0
NME1,0.0
NLRX1,0.0
NLRP1,0.0
NID2,0.0
HLTF,0.0
HOMER1,0.0
NFASC,0.0
HMOX2,0.0
NFIC,0.0
HN1,0.0
HN1L,0.0
NFE2L1,0.0
NFATC3,0.0
NFATC2IP,0.0
NFATC2,0.0
NFATC1,0.0
HNRNPAB,0.0
HLX,0.0
HNRNPC,0.0
NF1,0.0
NEXN,0.0
NEURL1B,0.0
NEU3,0.0
HNRNPR,0.0
HNRNPUL2,0.0
NES,0.0
NEO1,0.0
HMOX1,0.0
HMMR,0.0
HMGXB4,0.0
HMGXB3,0.0
NHP2,0.0
NHLRC3,0.0
NHLRC2,0.0
NHEJ1,0.0
HMCN1,0.0
HMG20A,0.0
NGFRAP1,0.0
NGDN,0.0
NFYB,0.0
NFYA,0.0
NFXL1,0.0
HMGA1,0.0
NFU1,0.0
NFS1,0.0
HMGB3,0.0
HMGN1,0.0
HMGN2,0.0
NFKBID,0.0
HMGN3,0.0
NOL10,0.0
HIST1H2AE,0.0
HIST1H2AC,0.0
NR4A3,0.0
NRG4,0.0
NRF1,0.0
NRD1,0.0
NRBP2,0.0
HERC1,0.0
NRBF2,0.0
HERC3,0.0
HERC4,0.0
HERC5,0.0
HERC6,0.0
NOL3,0.0
HES1,0.0
HEXA,0.0
NR2F6,0.0
NR2F2,0.0
NR2F1,0.0
NR2C2AP,0.0
NR2C2,0.0
NR2C1,0.0
NR1H2,0.0
HEPH,0.0
HEMK1,0.0
HELZ,0.0
HELQ,0.0
HEBP2,0.0
NT5C1B-RDH14,0.0
NSUN7,0.0
NSUN6,0.0
HECA,0.0
HECTD1,0.0
NSUN4,0.0
NSUN3,0.0
HECW2,0.0
NSMCE4A,0.0
NSMCE2,0.0
HEG1,0.0
NSFL1C,0.0
NSDHL,0.0
NSD1,0.0
NSA2,0.0
NRXN3,0.0
NRSN2,0.0
HELLS,0.0
HEXIM1,0.0
HEXIM2,0.0
HEY1,0.0
HINT1,0.0
HINT2,0.0
NOSTRIN,0.0
HINT3,0.0
NOS3,0.0
NOS1AP,0.0
HIP1,0.0
NOP56,0.0
HIP1R,0.0
NOP16,0.0
HIPK2,0.0
NOP10,0.0
NONO,0.0
NOMO1,0.0
NOM1,0.0
HIST1H1C,0.0
NOL9,0.0
HIST1H1D,0.0
NOL7,0.0
HIST1H2AB,0.0
NOTCH2,0.0
HIGD2A,0.0
NQO1,0.0
HIBCH,0.0
HGF,0.0
NPRL3,0.0
NPRL2,0.0
NPR3,0.0
NPR2,0.0
NPNT,0.0
NPM3,0.0
HGS,0.0
HIAT1,0.0
NPHP4,0.0
NPHP3-ACAD11,0.0
NPHP1,0.0
HIATL1,0.0
NPDC1,0.0
NPC2,0.0
HIBADH,0.0
NPAT,0.0
NPAS2,0.0
NOXA1,0.0
HNRNPUL2-BSCL2,0.0
NELL2,0.0
SEMA3A,0.0
IFT74,0.0
IFRD1,0.0
IFRD2,0.0
NBAS,0.0
NAV3,0.0
IFT140,0.0
NAV1,0.0
IFT27,0.0
NAT14,0.0
IFT46,0.0
NASP,0.0
NAPB,0.0
NARS2,0.0
NARS,0.0
NARG2,0.0
IGBP1,0.0
NARF,0.0
NAPSB,0.0
NAPSA,0.0
